medicineOfficialName,urlKusurinoShiori
アジルサルタン錠20mg「武田テバ」,https://www.rad-ar.or.jp/siori/search/result?n=50990
アジルサルタン錠20mg「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=51119
アジルサルタン錠20mg「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=51089
アジルサルタン錠20mg「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=50916
アジルサルタン錠20mg「ニプロ」,https://www.rad-ar.or.jp/siori/search/result?n=51105
アジルサルタン錠40mg「JG」,https://www.rad-ar.or.jp/siori/search/result?n=51016
アジルサルタン錠40mg「TCK」,https://www.rad-ar.or.jp/siori/search/result?n=52468
アジルサルタン錠40mg「TCK」,https://www.rad-ar.or.jp/siori/search/result?n=51848
アジルサルタン錠40mg「サワイ」,https://www.rad-ar.or.jp/siori/search/result?n=50975
アジルサルタン錠40mg「サンド」,https://www.rad-ar.or.jp/siori/search/result?n=51116
アジルサルタン錠40mg「武田テバ」,https://www.rad-ar.or.jp/siori/search/result?n=50991
アジルサルタン錠40mg「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=51090
アジルサルタン錠40mg「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=51120
アジルサルタン錠40mg「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=50917
アジルサルタン錠40mg「ニプロ」,https://www.rad-ar.or.jp/siori/search/result?n=51106
アジルバ顆粒1％,https://www.rad-ar.or.jp/siori/search/result?n=49680
アジルバ錠10mg,https://www.rad-ar.or.jp/siori/search/result?n=38929
アジルバ錠20mg,https://www.rad-ar.or.jp/siori/search/result?n=33973
アジルバ錠40mg,https://www.rad-ar.or.jp/siori/search/result?n=33975
アジレクト錠0.5mg,https://www.rad-ar.or.jp/siori/search/result?n=45124
アジレクト錠1mg,https://www.rad-ar.or.jp/siori/search/result?n=44969
アスコルビン酸「イワキ」,https://www.rad-ar.or.jp/siori/search/result?n=6100
アスコルビン酸「ケンエー」,https://www.rad-ar.or.jp/siori/search/result?n=17341
アスコルビン酸原末「マルイシ」,https://www.rad-ar.or.jp/siori/search/result?n=14961
アスコルビン酸注射液1000mg「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=38352
アスコルビン酸注射液100mg「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=38361
アスコルビン酸注射液2000mg「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=38353
アスコルビン酸注射液500mg「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=38362
アスタット外用液1％,https://www.rad-ar.or.jp/siori/search/result?n=22
アスタットクリーム1％,https://www.rad-ar.or.jp/siori/search/result?n=23
アスタット軟膏1％,https://www.rad-ar.or.jp/siori/search/result?n=21
アストミン散10%,https://www.rad-ar.or.jp/siori/search/result?n=41702
アストミンシロップ0.25%,https://www.rad-ar.or.jp/siori/search/result?n=41703
アストミン錠10mg,https://www.rad-ar.or.jp/siori/search/result?n=41701
アスパラ-CA錠200,https://www.rad-ar.or.jp/siori/search/result?n=52289
アスパラカリウム散50%,https://www.rad-ar.or.jp/siori/search/result?n=52304
アスパラカリウム錠300mg,https://www.rad-ar.or.jp/siori/search/result?n=52305
アスパラカリウム注10mEq,https://www.rad-ar.or.jp/siori/search/result?n=52343
アスパラ注射液,https://www.rad-ar.or.jp/siori/search/result?n=52326
アスパラ配合錠,https://www.rad-ar.or.jp/siori/search/result?n=45843
アスピリン「ケンエー」,https://www.rad-ar.or.jp/siori/search/result?n=10224
アスピリン原末「マルイシ」,https://www.rad-ar.or.jp/siori/search/result?n=14962
アスピリン腸溶錠100mg「JG」［川崎病］,https://www.rad-ar.or.jp/siori/search/result?n=37229
アスピリン腸溶錠100mg「JG」［抗血小板剤］,https://www.rad-ar.or.jp/siori/search/result?n=37228
アスピリン腸溶錠100mg「VTRS」［川崎病］,https://www.rad-ar.or.jp/siori/search/result?n=49955
アスピリン腸溶錠100mg「VTRS」［抗血小板剤］,https://www.rad-ar.or.jp/siori/search/result?n=49954
アスピリン腸溶錠100mg「ZE」［川崎病］,https://www.rad-ar.or.jp/siori/search/result?n=47022
アスピリン腸溶錠100mg「ZE」［川崎病］,https://www.rad-ar.or.jp/siori/search/result?n=47268
アスピリン腸溶錠100mg「ZE」［抗血小板剤］,https://www.rad-ar.or.jp/siori/search/result?n=47024
アスピリン腸溶錠100mg「ZE」［抗血小板剤］,https://www.rad-ar.or.jp/siori/search/result?n=47267
アスピリン腸溶錠100mg「トーワ」［川崎病］,https://www.rad-ar.or.jp/siori/search/result?n=14541
アスピリン腸溶錠100mg「トーワ」［抗血小板剤］,https://www.rad-ar.or.jp/siori/search/result?n=14540
アスピリン腸溶錠100mg「日医工」［川崎病］,https://www.rad-ar.or.jp/siori/search/result?n=36313
アスピリン腸溶錠100mg「日医工」［抗血小板剤］,https://www.rad-ar.or.jp/siori/search/result?n=36314
アスピリン「ヨシダ」,https://www.rad-ar.or.jp/siori/search/result?n=5177
アスプール液（0.5％）,https://www.rad-ar.or.jp/siori/search/result?n=11852
アスベリン散10%,https://www.rad-ar.or.jp/siori/search/result?n=52299
アスベリンシロップ0.5%,https://www.rad-ar.or.jp/siori/search/result?n=52301
アスベリンシロップ「調剤用」2%,https://www.rad-ar.or.jp/siori/search/result?n=52300
アスベリン錠10,https://www.rad-ar.or.jp/siori/search/result?n=52296
アスベリン錠20,https://www.rad-ar.or.jp/siori/search/result?n=52290
アスベリンドライシロップ2%,https://www.rad-ar.or.jp/siori/search/result?n=52302
アスペノンカプセル10,https://www.rad-ar.or.jp/siori/search/result?n=9037
アスペノンカプセル20,https://www.rad-ar.or.jp/siori/search/result?n=9038
アズノールST錠口腔用5mg,https://www.rad-ar.or.jp/siori/search/result?n=12027
アズノールうがい液4%,https://www.rad-ar.or.jp/siori/search/result?n=8782
アズノール軟膏0.033％,https://www.rad-ar.or.jp/siori/search/result?n=8799
アズマネックスツイストヘラー100μg60吸入,https://www.rad-ar.or.jp/siori/search/result?n=49234
アズマネックスツイストヘラー200μg60吸入,https://www.rad-ar.or.jp/siori/search/result?n=49235
アズレイうがい液4％,https://www.rad-ar.or.jp/siori/search/result?n=7617
アズレンうがい液4%「ケンエー」,https://www.rad-ar.or.jp/siori/search/result?n=17305
アズレンうがい液4%「NIG」,https://www.rad-ar.or.jp/siori/search/result?n=50467
アズレンうがい液4%「TOA」,https://www.rad-ar.or.jp/siori/search/result?n=47224
アズレンうがい液4%「TOA」,https://www.rad-ar.or.jp/siori/search/result?n=47911
アズレンうがい液4％「TSU」,https://www.rad-ar.or.jp/siori/search/result?n=45045
アズレンうがい液4%「ケンエー」,https://www.rad-ar.or.jp/siori/search/result?n=35175
アズレンうがい液4%「ニットー」,https://www.rad-ar.or.jp/siori/search/result?n=48523
アズレン顆粒1％「ツルハラ」,https://www.rad-ar.or.jp/siori/search/result?n=45049
アズレン含嗽用顆粒0.4%「ツルハラ」,https://www.rad-ar.or.jp/siori/search/result?n=45046
アズレン含嗽用散0.4%「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=15283
アズレン錠2mg「ツルハラ」［含嗽剤］,https://www.rad-ar.or.jp/siori/search/result?n=45048
アズレン錠2mg「ツルハラ」［内服剤］,https://www.rad-ar.or.jp/siori/search/result?n=45047
アズレンスルホン酸ナトリウム・L-グルタミン配合顆粒「クニヒロ」,https://www.rad-ar.or.jp/siori/search/result?n=42339
アズレン点眼液0.02%「ニットー」,https://www.rad-ar.or.jp/siori/search/result?n=13237
アズレン点眼液0.02%「わかもと」,https://www.rad-ar.or.jp/siori/search/result?n=41154
アズロキサ顆粒2.5%,https://www.rad-ar.or.jp/siori/search/result?n=47104
アズロキサ錠15mg,https://www.rad-ar.or.jp/siori/search/result?n=47103
アセチルスピラマイシン錠100,https://www.rad-ar.or.jp/siori/search/result?n=49522
アセチルスピラマイシン錠200,https://www.rad-ar.or.jp/siori/search/result?n=49523
アセトアミノフェンDS小児用20％「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=42542
アセトアミノフェン「JG」原末,https://www.rad-ar.or.jp/siori/search/result?n=39159
アセトアミノフェン「VTRS」原末,https://www.rad-ar.or.jp/siori/search/result?n=49956
アセトアミノフェン細粒20％「JG」,https://www.rad-ar.or.jp/siori/search/result?n=40995
アセトアミノフェン細粒20%「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=42546
アセトアミノフェン細粒20%「マルイシ」,https://www.rad-ar.or.jp/siori/search/result?n=48003
アセトアミノフェン坐剤小児用100mg「JG」,https://www.rad-ar.or.jp/siori/search/result?n=38058
アセトアミノフェン坐剤小児用100mg「NIG」,https://www.rad-ar.or.jp/siori/search/result?n=50469
アセトアミノフェン坐剤小児用100mg「シオエ」,https://www.rad-ar.or.jp/siori/search/result?n=48979
アセトアミノフェン坐剤小児用100mg「日新」,https://www.rad-ar.or.jp/siori/search/result?n=40472
アセトアミノフェン坐剤小児用200mg「JG」,https://www.rad-ar.or.jp/siori/search/result?n=38059
アセトアミノフェン坐剤小児用200mg「NIG」,https://www.rad-ar.or.jp/siori/search/result?n=50470
アセトアミノフェン坐剤小児用200mg「シオエ」,https://www.rad-ar.or.jp/siori/search/result?n=48985
アセトアミノフェン坐剤小児用200mg「日新」,https://www.rad-ar.or.jp/siori/search/result?n=40473
アセトアミノフェン坐剤小児用50mg「JG」,https://www.rad-ar.or.jp/siori/search/result?n=38057
アセトアミノフェン坐剤小児用50mg「NIG」,https://www.rad-ar.or.jp/siori/search/result?n=50468
アセトアミノフェン坐剤小児用50mg「シオエ」,https://www.rad-ar.or.jp/siori/search/result?n=48978
アセトアミノフェン坐剤小児用50mg「日新」,https://www.rad-ar.or.jp/siori/search/result?n=46745
アセトアミノフェンシロップ小児用2％「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=42545
アセトアミノフェン錠200mg「JG」,https://www.rad-ar.or.jp/siori/search/result?n=40993
アセトアミノフェン錠200mg「NIG」,https://www.rad-ar.or.jp/siori/search/result?n=51182
アセトアミノフェン錠200mg「TCK」,https://www.rad-ar.or.jp/siori/search/result?n=48198
アセトアミノフェン錠200mg「ケンエー」,https://www.rad-ar.or.jp/siori/search/result?n=52264
アセトアミノフェン錠200mg「三和」,https://www.rad-ar.or.jp/siori/search/result?n=46873
アセトアミノフェン錠200mg「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=42547
アセトアミノフェン錠200mg「マルイシ」,https://www.rad-ar.or.jp/siori/search/result?n=43756
アセトアミノフェン錠300mg「JG」,https://www.rad-ar.or.jp/siori/search/result?n=40994
アセトアミノフェン錠300mg「ケンエー」,https://www.rad-ar.or.jp/siori/search/result?n=52281
アセトアミノフェン錠300mg「マルイシ」,https://www.rad-ar.or.jp/siori/search/result?n=43777
アセトアミノフェン錠500mg「ケンエー」,https://www.rad-ar.or.jp/siori/search/result?n=52282
アセトアミノフェン錠500mg「マルイシ」,https://www.rad-ar.or.jp/siori/search/result?n=45595
アセトアミノフェンDS40%「三和」,https://www.rad-ar.or.jp/siori/search/result?n=46874
アセトアミノフェンDS小児用20％「タカタ」,https://www.rad-ar.or.jp/siori/search/result?n=43136
アセトアミノフェンDS小児用20%「三和」,https://www.rad-ar.or.jp/siori/search/result?n=46875
アセトアミノフェン＜ハチ＞,https://www.rad-ar.or.jp/siori/search/result?n=47032
アセトアミノフェン〈ハチ〉,https://www.rad-ar.or.jp/siori/search/result?n=10222
アセトアミノフェン（ピレチノール）,https://www.rad-ar.or.jp/siori/search/result?n=6102
アセトアミノフェン「ヨシダ」,https://www.rad-ar.or.jp/siori/search/result?n=5178
アセノベル徐放錠500mg,https://www.rad-ar.or.jp/siori/search/result?n=52045
アセレンド注100μg,https://www.rad-ar.or.jp/siori/search/result?n=46370
アゼプチン錠0.5mg,https://www.rad-ar.or.jp/siori/search/result?n=9860
アゼプチン錠1mg,https://www.rad-ar.or.jp/siori/search/result?n=9863
アゼラスチン塩酸塩錠0.5mg「NIG」,https://www.rad-ar.or.jp/siori/search/result?n=50677
アゼラスチン塩酸塩錠0.5mg「ツルハラ」,https://www.rad-ar.or.jp/siori/search/result?n=45055
アゼラスチン塩酸塩錠0.5mg「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=43631
アゼラスチン塩酸塩錠1mg「NIG」,https://www.rad-ar.or.jp/siori/search/result?n=50679
アゼラスチン塩酸塩錠1mg「ツルハラ」,https://www.rad-ar.or.jp/siori/search/result?n=45056
アゼラスチン塩酸塩錠1mg「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=43632
アゼルニジピン錠8mg「ケミファ」,https://www.rad-ar.or.jp/siori/search/result?n=47375
アゼルニジピン錠16mg「JG」,https://www.rad-ar.or.jp/siori/search/result?n=48138
アゼルニジピン錠16mg「JG」,https://www.rad-ar.or.jp/siori/search/result?n=37224
アゼルニジピン錠16mg「NP」,https://www.rad-ar.or.jp/siori/search/result?n=36637
アゼルニジピン錠16mg「TCK」,https://www.rad-ar.or.jp/siori/search/result?n=35998
アゼルニジピン錠16mg「YD」,https://www.rad-ar.or.jp/siori/search/result?n=37102
アゼルニジピン錠16mg「ケミファ」,https://www.rad-ar.or.jp/siori/search/result?n=36687
アゼルニジピン錠16mg「ケミファ」,https://www.rad-ar.or.jp/siori/search/result?n=47377
アゼルニジピン錠16mg「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=36013
アゼルニジピン錠16mg「日医工」,https://www.rad-ar.or.jp/siori/search/result?n=36102
アゼルニジピン錠8mg「JG」,https://www.rad-ar.or.jp/siori/search/result?n=37222
アゼルニジピン錠8mg「JG」,https://www.rad-ar.or.jp/siori/search/result?n=48137
アゼルニジピン錠8mg「NP」,https://www.rad-ar.or.jp/siori/search/result?n=36612
アゼルニジピン錠8mg「TCK」,https://www.rad-ar.or.jp/siori/search/result?n=35997
アゼルニジピン錠8mg「YD」,https://www.rad-ar.or.jp/siori/search/result?n=37101
アゼルニジピン錠8mg「ケミファ」,https://www.rad-ar.or.jp/siori/search/result?n=36682
アゼルニジピン錠8mg「トーワ」,https://www.rad-ar.or.jp/siori/search/result?n=36012
アゼルニジピン錠8mg「日医工」,https://www.rad-ar.or.jp/siori/search/result?n=36101
アゾセミド錠30mg「DSEP」,https://www.rad-ar.or.jp/siori/search/result?n=50159
アゾセミド錠30mg「JG」,https://www.rad-ar.or.jp/siori/search/result?n=40998
アゾセミド錠60mg「DSEP」,https://www.rad-ar.or.jp/siori/search/result?n=50163
アゾセミド錠60mg「JG」,https://www.rad-ar.or.jp/siori/search/result?n=40999
アゾルガ配合懸濁性点眼液,https://www.rad-ar.or.jp/siori/search/result?n=43607
アタバニン散,https://www.rad-ar.or.jp/siori/search/result?n=14562
アタラックス-Pカプセル25mg,https://www.rad-ar.or.jp/siori/search/result?n=11951
アタラックス-Pカプセル50mg,https://www.rad-ar.or.jp/siori/search/result?n=11952
アタラックス-P散10%,https://www.rad-ar.or.jp/siori/search/result?n=8958
アタラックス-Pシロップ0.5%,https://www.rad-ar.or.jp/siori/search/result?n=11953
アタラックス-Pドライシロップ2.5%,https://www.rad-ar.or.jp/siori/search/result?n=11954
アタラックス錠10mg,https://www.rad-ar.or.jp/siori/search/result?n=11950
